BodyID,X,Y,Z,VX,VY,VZ
153,0.669725,-0.254119,-0.115046,8.02812,-8.02476,5.91494
154,0.0678332,0.0762631,0.0494759,8.49569,-20.0711,-12.546
155,-0.0521566,0.281711,0.159996,2.37861,0.611425,16.7921
156,11.0232,11.2206,-11.3457,9.04414,9.50846,-9.13041
157,-0.136132,0.339796,0.212147,-33.1339,1.38336,15.545
158,-0.170767,0.332491,0.38957,-7.419,3.42477,11.1996
159,-0.109988,0.449284,0.247409,29.0398,-1.83709,-6.50841
160,0.691382,-0.948958,-0.745069,-10.0737,4.04645,5.98199
161,-0.113491,0.326623,0.251286,15.6215,-7.70793,-20.5647
162,0.0859121,0.139887,0.333234,-22.6675,12.504,-14.0725
163,-1.10751,0.946178,1.53206,15.3892,0.732671,-17.1565
164,0.473011,0.116074,0.558748,-18.951,15.8004,-17.3004
165,-0.11341,0.379303,0.295348,11.1657,-15.8265,4.48761
166,-0.274276,0.411323,0.19524,-4.5937,-7.24236,3.69914
167,0.24613,0.111816,0.316874,-27.6191,-2.2617,-17.0527
168,0.0215169,0.309688,0.168135,-15.4542,-4.42682,0.331653
169,-0.120596,0.263004,0.499125,-20.7973,15.6166,-3.94722
170,-10.2095,-11.3795,-11.2485,-10.2613,-9.96248,-10.1048
171,1.87003,0.735058,-1.82369,13.3924,-1.54403,-12.9679
172,-0.0747244,0.26135,0.547471,-22.4453,11.8173,2.42602
173,-0.483111,0.826678,0.459023,-16.0892,22.8782,-2.64977
174,-0.121405,0.433851,0.434904,1.71268,-11.1922,-8.08918
175,0.148478,0.0277921,0.509785,10.5919,0.410305,-6.59019
176,0.727828,-0.66585,-0.951327,1.4566,-0.058744,1.79906
177,-0.0652555,0.43886,0.251625,-5.41611,7.14393,16.062
178,-0.0135319,0.787633,0.501767,-0.0995057,1.00474,-5.44274
179,-0.0679381,0.194544,0.0955542,16.7476,1.98175,8.24893
180,-0.192499,0.40295,0.288025,-0.65726,6.79051,-9.94941
181,0.0972198,0.283565,0.342948,21.1015,-28.4903,-3.00739
182,-2.31486,2.66118,2.4234,-2.87446,2.83006,1.26527
183,-0.104561,0.362171,0.299444,-19.5348,13.4506,-5.44107
184,-0.0760986,0.368691,0.23653,14.1476,-1.35698,-2.40841
185,-0.887076,1.26257,0.872427,14.1814,-17.3419,-11.8579
186,0.0791367,-0.0738757,-0.122813,9.43205,-21.904,-0.890831
187,-0.152505,-0.011418,-0.205333,-12.6909,8.55365,-3.02761
188,0.0473609,0.277568,0.254151,-4.5982,-1.49551,7.38693
189,-0.0551867,0.279635,0.242641,0.500866,0.289106,0.0109082
190,1.43417,-0.388933,1.25073,-3.00306,-2.95673,1.83197
191,0.143299,0.229229,-0.0731479,-5.86287,-6.73667,2.08911
192,0.020253,0.271471,0.242094,1.47572,6.29007,-8.98128
193,0.113515,0.358019,0.0602997,20.62,16.8699,-24.7399
194,-0.098117,0.147619,1.04413,-4.84725,4.97918,4.81432
195,9.49979,-12.763,10.9319,7.64787,-9.45863,7.39619
196,1.41146,-1.20595,0.153961,3.43991,9.03266,-2.30554
197,0.190525,0.0152445,0.0912943,20.873,-37.4423,10.5705
198,0.204031,0.0546786,-0.122038,-2.00225,-4.44656,-2.87433
199,0.343982,-0.288432,0.0726414,0.763551,-2.66318,-19.0649
200,0.287716,0.32619,-0.394616,9.98658,11.3022,-13.2123
201,0.0263494,0.291164,0.25581,-4.76993,-3.69188,-3.58231
202,-0.102484,0.37975,0.120375,-10.7617,2.35164,-4.81102
203,-0.0841096,0.0861397,1.65562,4.60237,-3.25049,7.83304
204,-0.174896,0.327985,0.189197,37.3789,2.00046,-36.9097
205,0.177624,0.48321,0.870655,0.924173,3.15768,15.6257
206,0.149136,-0.0256776,-0.32827,-24.6585,16.8736,21.4198
207,0.012936,0.280987,0.204499,7.33509,9.00019,1.98769
208,-0.0656182,0.311153,0.159258,6.41532,-12.6626,4.1259
209,-0.0585809,0.268061,0.216629,8.0099,-0.808933,18.2214
210,-0.177336,0.363365,0.335891,-0.848266,4.80355,-9.83921
211,0.262958,-0.113717,0.25542,3.53844,-1.56601,-0.49132
212,-0.296582,0.440202,0.514422,12.3674,0.0794854,4.96335
213,-0.0528418,0.306638,0.107583,2.28505,-2.07225,-4.81233
214,-4.44167,1.0834,4.46964,4.62882,0.716768,-4.53988
215,-0.122384,0.185041,0.459403,4.34687,17.3107,7.46016
216,0.0767258,0.359037,0.328066,1.99459,0.966779,-1.10123
217,0.358525,0.134633,-0.31703,-2.55879,-4.26866,0.378894
218,2.31511,-0.603838,-3.3972,0.487252,-4.03732,-1.03192
219,2.88107,-0.487965,3.36115,-0.491352,-0.702737,-0.727478
220,0.573056,-0.540403,0.299666,7.41392,-7.52556,5.98807
221,-3.64016,-4.27648,-3.19512,2.23184,2.86138,3.57589
222,-0.132035,0.352993,0.283109,-2.6629,-11.4079,7.28842
223,0.0463937,0.361965,0.282584,-18.59,14.1799,25.4804
224,-0.0985801,0.383577,0.274515,-12.7706,-0.786857,4.3509
225,0.240002,0.534252,0.0438228,5.35924,9.89964,-5.17453
226,-0.129795,0.327754,0.676215,-17.5372,8.98207,9.70915
227,-0.0605437,0.491106,0.324745,10.2595,-11.5512,-8.52039
228,-0.0478687,0.262409,0.0748545,29.0421,6.67186,43.9282
229,-0.15026,0.238817,0.0161411,-7.698,3.77714,-15.4896
230,-0.0191445,0.260987,0.398799,10.2905,-13.646,1.25406
231,-0.0923039,-0.152499,0.321719,9.99238,-6.96035,-3.47727
232,0.00238158,0.315973,0.266715,-8.73904,-9.63691,5.03151
233,-0.0147834,0.434015,0.201395,7.54835,-1.27776,-0.411317
234,-12.7759,-10.8341,12.3933,-11.9292,-9.78201,9.44925
235,0.593248,-0.538667,-0.214605,-7.33074,5.05197,14.0017
236,-0.0114058,0.349238,0.217402,4.41174,3.1594,3.79057
237,0.0301148,0.451732,0.321439,11.7719,-4.84111,-10.1638
238,-0.0405022,0.377795,0.229373,-1.01799,-1.35156,1.01139
239,0.0700993,0.243991,0.333415,11.8922,-9.05821,0.695412
240,-0.0490857,0.274044,0.293333,1.31626,5.87359,1.23296
241,0.141578,0.0622178,-0.215647,11.3268,-10.7638,-26.5655
242,0.109511,-0.390279,0.273247,5.56258,-22.71,4.15219
243,-0.169811,0.260958,0.762486,12.4074,-10.0214,-38.2205
244,-0.0225433,0.353726,0.751433,-12.6361,-2.26866,-9.48152
245,-0.51096,0.825088,0.515221,-0.0990468,5.86824,15.062
246,-0.00777626,0.24169,0.176855,-0.255093,-1.5397,-0.885756
247,-0.295457,0.390114,-0.0259633,-40.8894,18.2629,-16.7149
248,-0.373204,0.776702,0.60122,-2.17341,-5.18039,-6.00086
249,-11.0027,-9.87388,5.5658,-7.5552,-6.46501,4.43777
250,0.829101,-1.79688,0.0819121,0.134392,9.82989,8.20876
251,0.412426,-0.130746,0.0440268,-5.92086,9.36175,15.7831
252,-0.0869596,0.531981,0.21016,-2.6258,0.838498,-6.17498
253,-0.114197,0.190682,0.15473,-38.1845,-22.2154,-41.4939
254,0.0148492,0.189636,0.144464,-3.95222,9.49641,10.4398
255,-0.0490065,0.402881,0.257409,-6.90172,10.5274,-2.19495
256,-0.235047,0.571476,0.431314,-10.806,22.2238,18.8781
257,-0.0698172,0.414438,0.25041,-6.35234,4.16115,-6.97634
258,-3.98936,3.83498,4.46583,3.18689,-2.8368,-2.36051
259,-0.0742925,0.36476,0.0720214,0.810631,5.40916,-3.19998
260,-0.397551,0.72796,0.600169,-8.68936,9.86108,7.2699
261,-0.0253711,0.0198658,-0.0675331,7.70927,10.4974,6.91472
262,0.369722,0.0390057,0.443911,-0.793607,-7.47047,4.82691
263,12.1637,-8.17387,-13.8945,9.77359,-7.74473,-11.3812
264,0.0517128,0.237635,0.0898659,0.560446,6.81086,9.34339
265,-0.293889,0.501628,0.225734,-1.81636,11.5262,-0.745608
266,0.0749814,0.199477,0.177905,-3.59707,4.20341,2.43427
267,11.8426,10.4947,10.4296,9.23368,7.94981,7.52596
268,0.0705264,0.251229,0.243063,9.10881,-0.860318,-11.2379
269,0.101223,0.296169,0.242731,4.26186,-0.0337677,30.0282
270,-8.9021,9.47547,-8.00645,-5.83484,7.6051,-5.27867
271,-0.0865307,0.278659,0.12609,0.246126,0.596187,-1.59834
272,-0.0158344,0.385303,0.255136,8.17102,-4.15218,7.41741
273,-0.182023,0.217253,0.429972,-7.00845,-10.2543,25.3164
274,0.204086,0.0893092,0.0145642,-1.73172,-15.45,7.13137
275,2.15577,-2.14427,-1.9892,6.90559,-8.73243,-6.00688
276,0.0900933,0.262838,0.0390275,23.1647,-7.14364,-36.2198
277,0.148937,0.0218976,0.304686,-15.1136,8.57918,-11.3132
278,8.56594,8.5375,-7.45149,4.37123,4.0708,-6.48649
279,0.0925128,0.292286,0.659633,-6.29718,1.39796,20.3818
280,-0.341915,0.737148,0.392219,-6.90087,-1.26832,-6.46588
281,0.0744756,-0.046668,-0.118974,-2.3512,3.33903,-1.9231
282,-10.3467,-11.2637,-10.8946,-6.95402,-8.36487,-7.84937
283,9.96476,-11.2905,-12.3369,3.57345,-8.79587,-13.3504
284,0.0262303,0.131255,0.16345,17.7799,15.6422,-5.76465
285,-0.319864,1.53895,0.993747,0.553168,7.38128,6.1608
286,5.92179,-5.79881,-7.12415,2.0488,-1.38294,-2.96924
287,-0.0443993,0.404967,0.317303,-0.0251361,12.277,-5.71383
288,-0.270391,0.457624,0.416876,2.08309,8.3314,-0.795584
289,-0.0184388,0.249743,0.265389,6.58909,-1.08607,-4.5054
290,0.606004,0.266418,0.61884,-18.1498,6.8047,-17.5435
291,0.229464,0.210332,0.043135,-20.987,23.7679,1.95337
292,-0.0836586,0.297792,0.189379,2.26243,-8.70563,10.2789
293,-0.133432,0.250051,0.246605,-4.48348,17.6108,4.86581
294,0.0107546,0.302462,0.254433,-5.73116,-4.86618,-4.02507
295,0.196828,0.096602,0.260483,11.011,-7.56494,-10.7356
296,0.151713,0.319444,0.0289393,-0.579013,39.8299,-16.3355
297,-0.264524,0.756458,0.852198,8.30759,-7.038,-9.59196
298,-1.36714,1.77854,2.83675,-1.2919,-1.06856,6.05442
299,-0.740964,1.02546,0.585108,-4.77907,12.9572,-2.64164
300,-0.180609,0.103043,-0.344867,-7.1252,-9.11387,-25.5858
301,0.30166,0.0125928,0.101224,15.6757,-22.839,-42.2661
302,0.85335,-0.420715,0.582907,8.76529,-17.8088,15.9054
303,-0.522991,0.882278,0.296149,-12.7456,-0.621774,8.9293
304,-12.7875,-10.8874,11.8317,-11.2952,-10.5076,12.5575
305,-0.0619959,0.407438,0.303928,-11.6387,-0.214011,0.852693
306,0.0151035,0.282937,0.296799,-0.992808,4.26064,0.666322
307,-0.25904,0.491991,0.271629,-10.7506,3.29377,-10.0609
308,0.242958,0.0393977,-0.0943941,14.3112,-9.62565,-4.06057
309,0.000866054,0.249902,0.202064,2.28468,-2.38178,3.83465
310,-0.0139397,0.248008,0.150811,28.7213,-20.8281,-19.4301
311,9.47568,-12.7354,10.9434,7.25848,-8.85654,7.6323
312,-0.978663,0.661858,0.625925,-6.06107,13.972,12.7008
313,0.192273,0.0118828,0.19182,2.70381,-3.73411,-14.6041
314,0.120383,0.202314,0.00436192,14.7404,-15.1996,-10.7962
315,0.0656603,0.477618,0.206483,2.10954,-11.9301,5.43881
316,0.53866,0.029486,-2.03727,-5.14257,5.63748,8.85594
317,-1.85533,2.44455,0.381796,4.1832,-0.667264,0.503722
318,4.58046,5.49876,-5.08373,-0.337208,0.16934,0.942902
319,-0.387253,0.509492,0.0687119,-9.96396,9.86995,15.7195
320,0.594856,-0.241998,0.293355,-10.4576,8.9468,-11.6727
321,0.220088,-0.284967,0.0573267,-15.8544,22.3588,0.162756
322,0.110823,0.405318,0.213306,-2.31544,-10.7979,-5.03993
323,-0.783679,1.04701,-0.853685,-9.59269,3.44684,-9.68396
324,0.0745319,0.020221,-0.0517248,15.4715,-11.84,-6.49471
325,0.0941817,0.367041,0.275526,4.12566,-6.37463,1.57821
326,-0.41349,-0.0915713,-1.13531,1.82049,7.43301,24.0718
327,0.250872,0.31777,0.0287803,16.3511,-3.91905,-12.8204
328,-0.509683,0.547445,1.25194,-5.24988,7.80817,12.9924
329,0.00627634,0.26074,0.224069,8.08281,-9.43209,-12.4435
330,0.629645,-0.699937,-1.28275,-1.41395,-5.37873,-7.09904
331,-0.121869,0.452358,0.0783069,-13.4807,-0.102918,8.76029
332,9.90284,-11.2036,-12.2699,7.41018,-9.50109,-11.5549
333,-0.00632622,0.359364,0.202474,-9.28183,-2.32828,5.60245
