BodyID,X,Y,Z,VX,VY,VZ
38,0.878445,0.422978,-0.0843135,8.7522,-3.82765,-7.68634
39,0.117682,0.479476,0.2151,-2.15928,-3.25777,2.89428
40,-0.188735,0.155548,0.466738,-8.72658,20.7288,25.2159
41,0.0985947,0.240737,0.155761,7.02918,1.47376,-1.11342
42,0.103833,0.291568,0.358307,-7.37046,17.8123,28.6592
43,0.159931,0.145901,-0.0412214,-0.99907,-10.1455,1.31587
44,0.309357,0.111438,-0.744941,-0.805313,3.90088,11.6784
45,0.172219,0.440172,0.876083,2.15771,-2.31964,6.11747
46,0.16713,0.300408,0.226458,-1.6415,2.90978,-0.695826
47,0.27365,0.369284,-0.0635779,4.01028,8.55556,-7.7845
48,-0.0384427,0.418999,-0.254224,10.0397,7.64342,2.72066
49,0.211479,0.55455,0.354624,-2.85215,3.6615,22.7759
50,-1.57222,-2.51689,-2.37385,2.90877,6.88941,6.98397
51,0.186282,0.257046,0.0947522,0.149699,6.17022,2.5714
52,0.31356,0.322278,0.244867,-15.5772,5.96895,-17.2329
53,0.259898,0.403385,0.0433901,-2.14042,-15.9854,-3.59794
54,0.784906,0.0831155,-0.659945,2.89986,3.0347,8.36684
55,0.445469,-0.356399,-0.261029,7.33041,2.45963,-4.12187
56,0.169898,-0.319517,0.557391,4.10354,-6.72326,-3.73335
57,0.0586408,0.32514,-0.665712,-2.51972,-9.28833,-23.2011
58,-0.127264,0.14771,0.595706,7.29811,-8.48468,14.8142
59,0.299162,0.307755,-0.0477334,-0.207281,1.19999,-10.0935
60,0.166205,0.318563,0.154204,3.58259,-8.34633,-4.11489
61,0.0594415,0.0413086,0.136932,-1.00432,2.87514,2.18296
62,0.233402,0.0341745,-0.460647,1.23557,8.20105,-6.31287
63,-0.321136,0.279075,-0.465794,-4.25517,-8.46093,-25.5674
64,0.0731009,0.394377,0.184841,9.40319,5.57729,-16.0337
65,0.155284,0.313674,0.139658,-11.5377,-4.09368,2.37037
66,-0.461515,-0.389415,0.526723,-8.28536,-8.27713,0.549337
67,0.0162815,0.561013,0.690125,-0.0560968,2.38988,22.9438
68,-0.148282,0.549799,0.879063,-6.45769,-7.5348,-14.6541
69,0.173225,0.294479,0.198868,8.25491,-12.7724,-19.856
70,-7.36138,-7.86304,-7.94567,-5.40995,-6.31958,-5.39937
71,-5.14077,5.31834,6.57997,-2.15361,2.82544,2.58964
72,0.167965,0.221394,0.205313,-4.86503,-4.32733,-4.44223
73,-0.057462,-0.125729,-0.0202303,-5.1542,-17.5792,-19.6208
74,-0.941913,0.445387,1.41647,6.39121,-3.58635,-2.67179
75,0.408892,0.628972,0.399755,-12.991,-14.9088,-4.34356
76,0.0876929,0.351132,0.149718,1.36575,-0.684182,0.464383
77,6.858,8.02399,-8.57243,4.99139,5.75645,-6.15388
78,0.0283289,0.428944,-0.378629,-2.65516,-7.36006,-3.88706
79,0.0750503,0.490261,-0.560493,7.59772,7.25402,-30.9754
80,-0.216859,0.114659,0.467874,-0.188965,-8.93306,-10.0749
81,-0.429628,0.305079,2.3428,-0.547739,7.47861,15.7141
82,-0.121145,0.397134,0.508021,19.466,4.96421,-8.4459
83,-0.255151,-0.137841,2.69681,-3.19011,-3.2944,3.50323
84,0.280335,0.222345,0.270071,11.2133,6.94735,-10.5938
85,0.0642105,0.395624,0.0179868,-16.0588,-4.9116,-32.8802
86,0.0742102,0.25643,0.21941,1.04572,-8.45067,-2.82847
87,0.661696,0.381791,-0.101706,-9.65547,-1.60946,14.4341
88,-0.00137689,0.392043,0.640919,-11.8846,2.82241,11.0323
89,-0.554414,-0.220811,0.331798,8.00483,3.4224,1.13752
90,0.0782981,0.40804,0.244365,-11.6869,1.96329,-8.7795
91,0.0611465,0.386099,0.315513,-7.46182,-4.11194,-5.97359
92,0.177788,0.196904,0.0816491,1.22062,-0.506093,0.0587602
93,0.127307,0.424278,0.470896,-0.303912,-6.43425,-15.7141
94,-8.35469,-8.9968,-9.1043,-7.75714,-6.8217,-5.68869
95,0.0825671,0.214774,0.692866,1.58691,3.175,-28.2371
96,-5.90865,-7.42321,-6.7728,-2.96832,-6.0097,-3.61396
97,0.24709,0.773645,0.0955909,-2.27185,25.9613,7.11878
98,-0.16258,0.0721484,1.01456,15.7921,1.58357,-27.0849
99,0.129339,0.355311,0.10213,8.92275,6.51847,1.6537
100,-0.0478334,1.05719,0.508774,-9.83039,13.4232,2.32127
101,0.179848,0.407737,0.125845,9.82949,9.16736,-0.525458
102,0.120163,0.3686,0.174757,0.787812,4.29211,-0.622405
103,0.060549,0.452508,0.38175,-4.70208,6.0518,-5.25705
104,-0.0175494,0.388677,0.139959,0.519937,-6.09784,-3.0943
105,0.673736,-0.164148,0.539593,23.0082,-17.4753,14.6296
106,-0.192946,0.536478,-0.608788,4.56132,4.55118,-12.0759
107,0.174036,0.397074,-0.0155518,-6.82957,19.787,8.13535
108,-0.0967579,-0.910644,1.58075,4.18898,-1.16982,2.68216
109,-0.0230342,0.25064,0.0341432,0.910619,5.47981,13.591
110,-0.000660691,0.197616,0.282636,16.7841,1.33222,21.6458
111,0.0329898,0.196748,0.135456,-9.21036,15.1569,38.6811
112,-0.562157,-0.254821,0.656188,-0.32047,-0.72491,-7.83454
113,-5.21157,5.57177,6.80737,-0.635209,0.867809,2.82959
114,-8.71483,-9.36336,-8.63944,-5.3297,-6.78826,-6.91847
115,0.431915,0.283559,0.124293,14.8238,-2.35589,-8.91192
116,0.816699,0.248818,-0.395371,6.9917,7.60207,-3.40989
117,-10.7636,-9.86921,9.14143,-9.02853,-8.03034,5.55395
118,0.206434,0.264753,0.336162,-6.45209,-5.15715,-10.4147
119,0.36916,0.708274,-0.608742,1.54601,-2.05895,-8.53435
120,0.128098,0.513301,0.325572,0.0117176,6.00683,-11.6685
121,-0.180685,0.178025,0.0459747,-22.5366,6.59525,23.2579
122,0.283667,0.20057,-0.00579958,-8.60898,2.12671,-9.30577
123,0.124647,0.180952,0.212199,1.98148,-10.3883,-8.64321
124,0.147954,0.244034,0.182232,6.04562,3.79263,-2.77059
125,-7.37954,9.48347,-8.07851,-5.82398,7.86891,-6.84873
126,0.151779,0.306435,0.0639865,-8.8761,-0.662772,29.7197
127,0.176001,0.380352,-0.43823,-4.04077,-10.9376,27.0469
128,0.256537,-0.0803026,0.191691,1.26272,15.3831,-5.40043
129,-7.45518,9.43158,-8.1386,-2.28173,6.43294,-6.32988
130,-0.624311,0.293135,2.10691,-0.395452,-0.574568,-2.95754
131,1.44156,1.54282,-0.681705,2.49136,-1.51056,-3.02721
132,0.128745,0.26594,0.204945,-1.94315,7.00202,-3.16471
133,-8.32582,-9.19399,-8.82516,-3.51667,-5.64364,-6.7172
134,0.0940724,0.684348,-0.369328,-11.2958,-15.1239,11.2479
135,0.0719822,0.383004,0.358804,14.2553,-3.1498,-14.2904
136,0.126527,0.253446,0.087464,-6.3657,1.69875,18.7932
137,-0.430174,0.34662,1.43907,-3.23679,5.72682,-5.60352
138,0.17039,0.311481,0.200822,-2.24084,2.90211,13.5419
139,0.0128641,0.0725459,-0.0432545,-3.25431,-14.439,-7.67143
140,0.169813,0.335523,0.104582,-1.97122,-6.04693,-1.99553
141,-0.356269,0.272192,0.377231,1.44793,1.70411,1.49758
142,0.144929,0.273308,0.0279691,-2.13793,6.86118,6.38543
143,0.120825,0.296146,0.17133,1.58942,-1.10104,-1.85453
144,0.402074,0.213349,-0.144359,-24.284,4.66264,22.5497
145,0.324346,0.378058,0.130242,-27.441,14.0931,24.6029
146,0.0810613,0.0914727,0.31586,-5.74374,4.93063,20.6657
147,0.371949,1.77635,2.08611,-1.13022,8.55949,3.89262
148,0.0436063,-0.1909,-0.107416,-10.9721,-19.6666,-3.88827
149,0.38007,0.285162,-0.0112131,2.83479,14.8925,-19.4368
150,0.312399,0.230337,0.335231,2.54091,-0.887379,-0.0564604
151,0.282975,0.0859261,0.0632638,-11.5015,-3.73381,21.3139
152,0.557589,1.72312,0.714969,-12.574,-16.8144,-11.9042
153,0.387726,0.380414,-0.12536,28.773,-11.4606,-22.4429
154,0.120046,0.308825,0.225301,-13.0089,7.18075,23.2121
155,0.231339,0.439118,0.116922,-3.70317,-1.08949,3.22034
156,8.30244,9.83578,-9.51963,6.11901,7.88599,-7.42868
157,0.287474,0.0687752,-0.191933,2.98491,-5.21523,-2.36368
158,0.250818,0.316666,0.412497,-4.10595,-4.93216,-2.13287
159,0.368198,0.161737,-0.243336,-1.37476,9.22816,5.34182
160,0.910747,0.513665,-1.15721,-4.20127,-4.61302,5.97135
161,0.0834121,0.354955,0.36009,6.24183,3.57338,19.9835
162,0.236753,0.435939,0.169305,6.2237,-17.3354,-18.8254
163,-0.820283,0.134339,3.27856,2.40786,3.92484,-2.74834
164,0.796938,0.673368,-0.226368,17.9345,3.07278,-20.4783
165,-0.00514154,0.330573,0.393622,7.57077,5.93115,-0.858659
166,0.208862,0.221393,0.445915,-2.58463,4.175,7.70523
167,-0.112319,0.235056,-0.158157,-0.338538,-10.0762,-21.0241
168,0.113014,0.394923,0.254274,-8.55463,5.91348,-2.51196
169,0.377245,0.179171,-0.244141,8.71975,-9.56243,8.35408
170,-7.74482,-8.89543,-8.92368,-5.65825,-6.7824,-7.64894
171,1.89787,0.562535,-2.6527,4.83737,-2.95756,-9.17516
172,0.112666,0.250824,-0.276217,14.9301,-6.03222,8.31927
173,-0.534914,0.470871,1.63544,2.02269,-0.73172,1.44287
174,0.119656,0.356216,0.0440594,-3.10727,11.6503,16.2674
175,-0.0923907,0.482897,0.450047,-2.31194,-10.3682,11.0169
176,0.823663,0.34198,-1.45454,6.52358,1.34145,-6.31689
177,0.202041,0.264836,0.192283,2.32727,-3.23823,-14.1709
178,0.152388,0.550533,0.258659,-8.51586,15.8073,20.5546
179,0.16719,0.115927,-0.025478,-0.906595,-6.81725,5.07755
180,0.00701606,0.166581,0.13451,-0.536849,1.51692,-3.7855
181,0.353994,0.065091,-0.467756,-3.55399,-5.01875,1.43448
182,-0.31766,0.721105,0.701898,-16.9848,11.4775,29.9283
183,0.236123,0.286612,0.0509385,-8.14115,-15.8523,-7.67316
184,0.121714,0.361834,0.373692,-5.74667,3.92968,3.01048
185,0.166249,-0.46731,-2.36512,-1.87616,6.50764,9.64626
186,0.0248584,-0.358015,0.434429,3.3387,12.4968,-8.69162
187,0.344236,0.608289,-0.171856,8.84138,1.85859,-4.59356
188,0.138282,0.357009,0.0712479,7.25199,5.12826,2.26389
189,0.18759,0.326627,0.179981,-0.101885,-0.312484,-3.65682
190,-0.303998,-0.0851737,0.597124,-13.2582,-21.8046,20.497
191,0.23027,0.310435,0.396919,-8.29648,2.4077,24.0559
192,0.0983617,0.254469,0.0778033,-7.19034,0.39673,-4.86003
193,-0.0649688,0.334679,0.334614,1.52348,18.0577,-16.0724
194,-0.017178,-0.322281,-0.447611,3.34553,17.8403,8.1902
195,6.23792,-8.70862,7.78151,3.4694,-5.86142,5.57361
196,0.206575,0.840453,-0.459621,-13.1872,-8.57806,22.3809
197,0.188572,0.0304675,-0.706059,-2.08631,-2.2973,-8.70215
198,0.107236,0.175235,-0.176654,-1.82484,-0.180372,7.97989
199,-0.0873158,0.394177,0.630435,6.55892,8.33596,-23.8094
200,0.0690167,0.499112,0.140043,-18.6422,-5.96647,20.9498
201,0.18228,0.253844,0.193951,-0.739028,-2.06852,3.74734
202,0.137735,0.337188,0.296108,8.22089,6.97959,2.77263
203,0.147927,0.458477,0.799935,-15.4327,-2.86377,23.466
204,-0.0355154,0.66549,1.06907,-10.8473,8.66012,15.328
205,-0.00862878,0.0751157,0.523005,0.259706,14.8135,-21.6329
206,0.274811,0.184684,0.150318,26.9655,9.26331,-33.4358
207,0.0652677,0.341159,0.0510752,-3.09294,0.454214,-4.15847
208,0.0880055,0.202272,0.176328,5.54242,-2.14336,-9.78607
209,0.352995,0.280852,0.12295,-0.200346,-2.61569,-4.31267
210,0.0456528,0.208647,0.269316,-6.16556,-7.43823,-6.74657
211,0.170004,0.216098,0.0600187,8.93279,27.9114,-6.70908
212,0.130317,0.365451,0.439444,-10.6488,14.0288,12.0678
213,0.0959685,0.262138,0.216137,0.865553,5.94084,-2.58673
214,-5.15026,0.977439,6.19679,0.451328,0.803607,0.260611
215,-0.112834,-0.0832653,0.0710686,2.16677,-14.1122,-0.863437
216,0.114493,0.29408,0.109246,-1.72927,-10.3928,4.9324
217,0.718009,0.379525,-0.0932963,-14.937,-4.9265,13.5404
218,1.07686,0.820864,-2.46204,3.26162,-1.16159,-14.6639
219,-3.9147,-1.53383,-4.39769,2.51558,0.0587097,2.99099
220,0.278511,0.186952,-0.310897,-4.15594,-6.09261,-27.5181
221,-6.43606,-6.69172,-7.08256,-4.68734,-4.14807,-5.2232
222,0.225246,0.362641,0.362961,6.5535,-3.78289,2.52289
223,0.182261,0.423993,0.390488,2.40488,-19.3681,-12.6619
224,0.211951,0.270532,0.212733,-2.00503,0.468591,-8.23123
225,0.284965,0.40801,-0.162981,-11.351,3.06007,-11.4044
226,0.397272,0.0774746,-0.172895,10.3175,-14.7322,-10.5481
227,0.247996,0.216285,0.0267654,-3.65703,2.80715,12.5591
228,0.190269,0.263659,-0.523134,-7.52255,13.8488,22.9686
229,0.169305,0.518498,0.00685345,4.31801,-4.04622,2.7692
230,0.0976952,0.222563,0.162429,-10.2977,-10.8131,13.4933
231,-0.0579791,0.160751,0.288744,8.6159,-10.7351,-10.7057
232,0.143973,0.199344,0.156126,9.15064,-0.0499639,1.07723
233,0.036216,0.277943,0.173043,1.94582,-5.96226,-2.78143
234,-10.5622,-9.89147,9.45723,-10.7418,-8.74408,8.1674
235,0.456158,0.281867,-0.651039,-3.16461,-2.97361,10.4341
236,0.0992081,0.383217,0.193855,-1.09793,0.926456,-2.3664
237,0.088798,0.366811,0.192392,5.92915,-13.133,-9.40348
238,0.107217,0.347568,0.236699,0.0155181,-2.75488,-0.483381
239,0.0822254,0.244845,0.122189,-6.88718,-4.74929,-15.5019
240,0.258714,0.349602,0.184565,3.20279,2.71881,3.3712
241,-0.160002,-0.0471736,0.47377,-6.13345,-5.47969,5.61335
242,0.636626,0.440202,-0.861941,-4.0065,-0.726917,-2.86862
243,1.36955,-1.77805,1.94479,4.36867,-9.05602,8.35845
244,-0.00777648,0.477904,0.254655,26.4244,-0.76314,-18.9667
245,0.310641,0.542128,1.26553,-7.39084,-6.73572,-6.44332
246,0.15826,0.33211,0.170439,-1.06614,2.80261,2.44118
247,1.34981,-0.287066,-0.617376,7.25291,-0.0605744,-6.71221
248,0.396839,0.127064,-0.604306,3.35912,4.69874,-12.1606
249,-9.75682,-8.56705,5.83077,-6.39385,-5.94676,5.08865
250,0.0120555,-1.65801,-1.64596,1.90744,-6.23022,-1.43355
251,0.00130007,-0.0283102,0.395335,2.77369,4.77117,-9.86029
252,0.149824,0.23696,0.167664,7.45246,11.787,4.10653
253,-0.696923,-1.21154,-3.08607,1.40021,-3.10339,-9.34574
254,0.0927444,0.374407,0.373804,-5.16415,3.60114,13.0874
255,0.0704363,0.246922,0.221468,0.678292,-7.14675,-3.32496
256,-0.0251697,0.458949,0.651009,0.836047,-3.55987,-5.37774
257,0.0793427,0.270971,0.270881,-1.85904,-7.97217,1.91603
258,-5.22129,5.56421,7.01514,-0.948549,1.43298,2.65682
259,0.0772399,0.336407,0.194058,7.05457,9.86469,-3.97052
260,0.289009,0.295499,-0.255324,-2.39603,4.26307,18.3613
261,0.16844,-0.00921663,0.072453,-12.7285,-18.2917,-1.67737
262,0.0812572,0.48054,0.353305,2.47133,17.7381,11.4585
263,10.0187,-5.48247,-11.6564,7.81568,-5.01255,-9.15788
264,0.153739,0.355572,-0.0229351,-4.52038,6.64394,6.43509
265,0.138277,0.375193,-0.0523069,7.84884,10.3288,8.94265
266,0.122373,0.253647,0.220505,1.99003,-2.90152,-8.31152
267,8.81741,9.10295,8.77785,6.52121,5.94228,5.73257
268,0.0112439,0.332687,0.107982,0.490241,4.66842,9.14295
269,0.0920223,0.110734,0.149817,-8.31328,15.9724,17.6875
270,-7.37388,9.60422,-8.30412,-6.00955,6.71701,-6.00305
271,0.160406,0.235798,0.245115,-3.45124,4.19216,0.424208
272,0.194217,0.294291,0.133387,4.2341,-7.25908,0.0520357
273,0.364741,0.158348,0.189198,9.21554,5.28842,-15.1159
274,-0.157926,0.174433,0.513432,-7.33607,-11.4477,-2.11163
275,-5.3696,5.66558,6.85369,-1.3912,1.65387,2.95203
276,0.556896,0.470847,-0.0197686,-7.55236,0.0356019,14.8488
277,0.197786,0.563155,0.396843,3.61968,-10.69,-9.81365
278,6.35753,7.26388,-6.26736,2.53847,3.15853,-4.40344
279,-0.0891851,-0.17643,0.63807,-3.6167,2.2092,5.47002
280,0.345665,0.324181,-0.290351,8.96704,7.43432,-17.0467
281,0.0723136,0.489986,0.596095,4.38444,-8.46234,-4.85476
282,-8.35211,-9.07256,-9.10978,-6.15188,-6.04658,-7.22399
283,8.83415,-9.12915,-9.12921,6.26234,-6.68474,-9.2089
284,0.100041,0.187871,0.251678,18.8634,0.392445,-4.4649
285,-0.0571749,0.573685,0.629811,9.0114,-9.52711,-27.8473
286,5.06265,-4.99741,-5.96621,1.66101,-0.704064,-1.70647
287,0.27177,0.47919,0.254637,0.978583,8.60994,1.15764
288,0.0559037,0.334063,-0.112519,3.97332,2.51431,1.66137
289,0.120655,0.307105,0.136418,-6.54486,-0.423133,1.15325
290,-0.96814,0.943845,0.342632,1.15235,-2.92012,-2.95714
291,0.00705467,0.216544,0.574227,10.6589,8.075,-14.9606
292,0.271132,0.341653,0.144115,2.81603,1.62864,-2.54177
293,-0.0436715,0.338746,0.0735144,-1.6653,6.15267,-2.13727
294,0.195586,0.24953,0.201149,0.161752,-2.93892,2.3057
295,-0.148986,0.252097,0.451951,-15.9101,-3.90051,13.7216
296,0.130486,0.455425,-0.24707,-13.627,4.4125,14.9978
297,-0.214556,-0.641093,-0.489591,2.7623,2.86665,-1.65702
298,-1.5651,2.41509,-1.7228,7.02572,-7.90054,7.77647
299,-0.227723,0.64657,1.13493,0.73228,5.17677,10.7747
300,0.109048,0.671532,-0.405131,2.48006,-8.06593,17.3811
301,-0.536776,0.0305509,1.10851,8.60477,15.9292,-17.1514
302,-1.232,-0.275714,1.03944,-6.22461,-3.93303,7.04017
303,0.283496,0.441987,-0.223175,-19.7044,-9.6061,19.3213
304,-10.0893,-9.30012,8.13589,-9.769,-9.23031,5.95145
305,0.213786,0.239108,0.222371,-0.0333905,-7.46698,-3.38572
306,0.191828,0.377864,0.155479,-3.44488,-1.36402,4.8721
307,0.028852,0.0722515,0.0233362,-7.00812,-2.29923,-0.769621
308,0.136256,0.366168,0.299453,-3.89408,-3.49423,25.1408
309,0.178086,0.367476,0.146544,1.73818,2.65512,-0.47081
310,-0.0189927,0.430659,1.01807,4.61946,-7.47175,-8.50975
311,6.32349,-8.82168,7.76859,3.3098,-5.651,5.33277
312,0.0315705,0.63945,-0.980694,-6.51012,2.51767,-5.08541
313,0.0351994,0.322604,0.17205,-4.44722,10.7778,26.6965
314,0.127893,0.304245,-0.128567,2.87158,0.525726,-21.7563
315,-0.0237798,0.260904,0.327646,7.32396,-2.58422,9.70656
316,1.41016,-0.0322332,-1.39658,0.347026,-7.79511,-1.26237
317,-0.378485,-0.18298,2.55825,2.94055,0.319954,2.26231
318,3.44141,5.11864,-4.35208,-0.737881,-0.199731,1.50742
319,-0.0464241,0.328352,0.106316,-7.1707,18.8603,20.6853
320,0.369851,0.83519,0.685126,8.7237,13.201,20.9458
321,-0.252714,0.729567,1.32891,0.090478,7.17813,0.743885
322,0.0598265,0.508335,0.143656,6.82483,0.851005,7.28476
323,0.826067,-1.27804,-0.944536,3.42967,-2.86519,-2.34419
324,0.118676,0.408581,0.109466,-7.88138,20.9791,19.8828
325,-0.00486776,0.439646,0.233761,0.69953,-0.424427,-7.82131
326,0.337757,1.53289,0.602822,1.05869,-17.453,-0.14313
327,0.147709,0.129092,-0.169717,4.53936,-9.03873,21.3135
328,-0.157664,0.17012,1.25853,-0.219026,0.926111,9.60082
329,0.0807794,0.319054,0.158057,-2.08276,3.62466,12.8923
330,-0.599489,-0.0246219,1.84415,0.0377231,-1.97251,-9.4279
331,0.0823425,0.234291,0.293056,-9.65846,8.83451,-6.16381
332,8.89653,-9.5432,-10.3365,7.57758,-7.07246,-8.81224
333,0.0667114,0.295366,0.101298,4.62637,0.459012,6.0722
334,0.425865,1.1775,0.624108,10.877,15.5798,9.27531
335,0.229075,0.255452,-0.649324,-1.57345,3.34944,3.16709
336,0.17168,0.315226,0.306852,1.79441,0.30597,25.7708
337,0.214529,0.45181,0.710617,2.90554,3.22315,-21.4801
338,0.0402625,0.409054,0.0628461,-5.42749,14.9347,-1.80998
339,0.377112,0.838174,0.265813,-0.0850174,-11.3017,-2.8019
340,0.0457904,0.182141,0.0160772,4.63286,19.3159,8.63081
341,-0.0118882,0.302973,0.352447,10.8165,2.36084,-5.60442
342,-0.126122,0.908261,2.02942,-1.11981,9.83931,11.7148
343,0.131792,0.310299,-0.00750262,-0.58928,3.29358,6.062
344,0.188783,0.283901,0.321248,5.94883,-1.67791,2.6771
345,0.196601,0.273889,0.0571346,0.645852,3.37281,0.314007
346,0.0906729,0.171014,0.343709,14.7482,-1.29477,-3.06369
347,0.194703,0.454071,0.213104,2.75927,5.06998,-26.7154
348,0.150782,0.299784,0.160244,-3.57004,-2.01987,-8.96699
349,0.294087,0.175444,0.00419046,13.8578,10.0968,20.7915
350,-2.60155,0.739188,-2.98561,7.04738,-0.558652,6.98386
351,-0.310016,0.641409,0.991739,-1.3301,5.8447,-7.34342
352,0.139405,0.446623,0.240888,-5.55297,0.764551,9.18689
353,0.186716,0.321483,0.0495086,5.16278,3.47847,-4.08827
354,0.15783,0.0615663,-0.174167,-3.70907,-16.4352,1.90498
355,-0.193379,-0.180473,-0.832437,3.28948,0.622204,-9.94592
356,-0.0788786,0.285625,0.27187,-4.75064,0.0344219,-2.92284
357,0.125272,0.336308,0.202581,-2.90875,-0.849659,-9.6385
358,0.427242,0.343644,-0.473675,-3.6454,-4.38216,7.82809
359,0.23062,0.376721,0.19372,-2.82102,-5.30625,-10.6996
360,0.171595,0.541919,0.147418,1.59507,-8.498,5.81351
361,4.85946,-5.40663,4.81879,-0.127391,-1.10346,1.27502
362,0.238312,0.226577,0.224823,2.0182,-0.787536,3.75533
363,-0.0063258,0.284863,0.277831,-20.1748,-6.58362,-31.4315
364,0.0406729,0.214953,-0.100701,-0.0436824,-4.46721,-2.66176
365,0.107916,0.334719,0.212481,9.39267,-4.4985,-15.6268
366,0.147301,-0.114947,0.427847,6.15649,-22.1444,26.2658
367,0.593325,-1.63019,0.807424,0.666257,8.78703,-1.8514
368,0.0287756,0.432726,0.504526,-0.308455,16.0954,5.04316
369,0.110028,0.480646,0.40578,-5.87371,-13.9777,-16.4006
370,-0.372711,0.0629957,-0.0603087,3.98582,-0.544725,1.91366
371,-0.414049,-0.934855,-0.784147,-4.67803,-1.25226,-1.33107
372,0.249307,0.316092,-0.20328,-0.358732,4.08749,4.46767
373,0.0481203,0.647251,1.02016,0.554195,-3.24065,-4.00826
374,0.284065,0.299103,0.160064,8.36672,-4.38338,-4.15092
375,-0.0321046,0.865467,0.619748,-1.43589,-1.99468,-15.3862
376,-0.0621597,0.221067,-0.0250766,-1.92397,-7.86815,-1.85937
377,-0.238296,0.620471,0.305545,11.8428,-5.60729,-11.0947
378,-0.654366,-0.429029,1.29188,-5.12903,-11.1957,9.54305
379,-0.0529526,0.133417,0.427511,-30.95,20.7468,24.5115
380,0.482484,1.28506,1.21174,-0.806265,-5.63208,-1.74048
381,0.125645,0.621939,-0.82645,-1.2862,-4.95602,-28.7346
382,0.013289,0.388911,0.630082,-0.801254,-3.24171,-11.5969
383,0.410292,0.197405,-0.444363,-0.965827,-9.95645,12.408
384,0.0308813,0.255288,0.324533,-3.03745,-6.57031,-10.6432
385,0.0429161,0.334443,0.239104,3.23086,-5.64077,-3.24322
386,-0.797865,1.33043,1.01285,-4.99972,3.69583,6.90719
387,0.102577,0.280579,-0.126773,3.56099,3.23529,18.0471
388,0.141069,0.494031,0.367009,-2.09499,6.58676,20.9412
389,0.0292131,0.0247668,-0.301398,13.1601,3.27859,-6.56245
390,3.49918,3.10547,2.52934,-4.00885,-3.89731,-4.01199
391,0.404388,0.29166,-0.4451,5.5106,-8.25431,-4.79561
392,-0.263608,-0.153697,-0.905799,0.788605,0.478915,-11.2708
393,0.210275,-0.336009,-0.484427,-2.3421,6.94477,10.6445
394,0.619644,0.338797,0.144404,5.34783,9.23975,4.78218
395,0.274214,0.323998,-0.0419307,0.224385,4.57768,9.30176
396,0.148034,0.496845,0.193676,10.1173,10.2205,-0.242542
397,0.416663,0.378488,-0.130802,7.03503,-3.68525,26.9839
398,0.450906,0.262748,-0.388623,-6.08643,9.00715,-10.7967
399,0.432414,0.712565,0.013781,14.2963,20.8983,0.392333
400,0.199157,-0.00170428,-0.364017,5.09923,-5.52631,5.11621
401,-1.37932,-0.231493,1.23473,10.0382,0.422172,-8.85783
