BodyID,X,Y,Z,VX,VY,VZ
33,0.0550389,-0.180662,-0.29089,-13.5044,-4.01739,-25.0153
34,2.72332,-2.39315,0.271783,4.18222,2.22879,8.55839
35,0.10492,0.00206835,0.0113306,-31.3959,-37.3197,13.3112
36,0.325235,0.00927563,-0.0309781,21.9382,60.2855,-3.15204
37,0.148431,-0.00181792,0.0847552,46.3469,-71.3637,33.1486
38,0.0765864,-0.718116,-0.500146,-28.9117,19.7442,18.8595
39,0.0523605,0.0565592,0.135188,-19.1672,-24.1689,5.12095
40,-0.0284767,0.396634,0.0648201,26.6893,88.018,-6.23421
41,0.030877,-0.0505841,0.12075,-18.9504,2.81245,-14.1776
42,-0.0121645,-0.144103,0.10908,-44.2343,-72.4318,73.9289
43,-0.0314149,0.209184,0.0693443,40.402,16.8638,-7.05653
44,0.156978,-0.433143,-0.0269779,48.3466,-94.8062,-31.3491
45,-0.0438443,-0.50903,-0.118708,-11.6076,43.8043,14.7369
46,0.0173423,0.00183417,0.0991933,-1.5974,1.03503,-3.03454
47,0.0867899,-0.112399,0.106439,-10.8305,-71.6005,1.37842
48,0.282912,0.204426,0.0497375,-3.5363,35.8092,22.6677
49,0.00426673,0.254765,0.135688,57.8565,-66.0645,29.5271
50,-0.168532,-2.56814,0.363701,6.56677,-13.7126,18.814
51,0.0550505,-0.0793763,0.0424163,-21.6867,14.0112,12.1363
52,0.291543,-0.17474,-0.0408344,18.1372,-67.3659,13.589
53,-0.0406847,-0.163968,-0.15282,-21.7299,46.3513,-37.9285
54,0.336738,0.204224,0.201484,-7.26614,-84.2709,18.6848
55,0.236091,-0.666971,0.367899,-35.5769,38.1348,-12.1964
56,-0.0666036,-0.0855976,-0.0184208,-46.4821,83.3477,-28.9841
57,0.755996,1.58247,0.114951,-18.9383,-26.3912,-11.1124
58,-0.292486,0.442659,0.0637179,-21.7639,78.268,7.02016
59,0.095526,0.0922762,0.107983,26.2327,-47.5771,-15.9007
60,-0.0626219,0.033945,0.0899056,-1.18813,-0.5819,2.18485
61,0.107468,0.13097,0.147524,12.3416,60.5767,25.8859
62,0.224198,-0.348513,-0.10342,-59.6276,5.73484,47.1749
63,-0.0681706,0.807658,-0.224686,-42.6729,80.8377,-10.3383
64,-0.0144869,0.117451,0.0577976,-35.4183,35.6898,22.7071
65,0.194682,0.0501407,0.119316,6.30621,-3.50402,22.8076
66,-0.0696691,-1.34001,0.0307192,16.4559,-17.6664,18.5788
67,-0.208916,0.64006,-0.0704204,-32.9123,28.8109,21.302
68,-0.378156,0.481403,-0.485731,-0.285904,22.7885,-11.0706
69,0.0923585,0.0737336,0.0151621,41.33,-47.1967,-31.7222
70,-2.36771,2.86936,-3.11774,1.34468,-0.21053,1.80391
71,1.14173,-4.46458,-7.41193,-0.753823,-2.48506,-1.25535
72,-0.0448635,-0.0653837,0.0514183,0.466449,-16.6888,-11.0718
73,-0.187376,0.657742,-0.13887,-44.7818,26.0442,-7.59965
74,-0.0784445,-0.97025,0.58406,-4.96333,-31.3239,37.0224
75,-0.138479,0.372493,-0.0901878,57.3889,-37.1426,7.26935
76,-0.0227697,-0.0485304,0.0817088,-13.5984,-1.74901,-0.199706
77,15.6266,16.7997,-16.035,9.48005,10.2219,-7.48152
78,0.0708235,0.0414792,0.0376903,21.7732,-73.8275,-54.1065
79,-0.802093,-1.33302,-0.34596,31.897,19.1618,4.40541
80,-0.138859,-0.389437,-0.0430073,-19.2495,-3.67016,-6.02622
81,-0.543094,-1.94058,-1.39933,-5.71734,-41.3592,-13.849
82,0.255928,-0.0205656,0.0162713,-66.0085,48.307,-22.4252
83,0.322707,-2.61935,0.248093,-14.6619,-0.859437,-0.841239
84,0.109123,0.514026,-0.0813974,-8.14298,33.3387,-25.8441
85,0.38035,0.362557,0.0419687,-70.0182,-46.4008,9.24266
86,0.023634,-0.104362,0.0996925,-14.2406,-15.039,-23.1785
87,-0.291566,0.269654,-0.0759277,53.2683,-37.4508,15.863
88,0.00814337,-0.036102,0.125925,-0.59117,-116.171,-26.5704
89,-0.280588,-0.280651,-0.0403945,-52.3981,-73.1514,-0.161634
90,-0.0134987,-0.086223,0.155965,25.309,27.8316,-3.66309
91,0.027234,-0.0407477,0.144494,-12.089,29.9949,-11.0586
92,-0.0349085,0.0907146,0.113059,-14.294,-18.5448,17.8343
93,0.0953361,-0.195505,0.063742,-4.09652,-77.312,-27.1515
94,-23.1265,-24.7334,-23.448,-19.3298,-25.4151,-16.8274
95,-0.28926,-1.08497,0.351328,2.11007,-17.0196,-10.3359
96,0.218558,-0.398079,0.242867,22.856,120.434,45.9508
97,-0.137513,0.167705,-0.29129,-38.3421,62.1347,-21.8559
98,-0.259666,-1.7758,0.401899,21.9702,31.9731,-0.750696
99,-0.045575,0.101941,0.0694467,-11.1599,-3.82274,-4.12502
100,-0.324357,-0.529325,-0.0629999,-18.008,-19.2753,3.44367
101,0.0972112,-0.123122,0.204561,17.0662,4.142,9.29599
102,0.0559915,-0.0126901,0.0257107,-15.5792,-9.55057,3.52964
103,-0.0101964,0.379998,0.136617,-25.1848,38.0306,1.23874
104,0.00958007,-0.0475828,-0.0244996,27.3014,6.45802,-12.025
105,1.31492,-3.42465,-2.7624,-3.89767,21.9069,15.9165
106,-0.307542,0.267431,0.0709936,31.002,71.0837,36.3978
107,0.0293789,0.0307054,0.197037,-42.7679,37.7368,11.3014
108,0.104545,-1.07921,-0.162236,22.458,36.5804,17.1062
109,-0.0227635,0.0798064,0.0709015,31.0902,-3.18186,31.5078
110,-0.307975,-0.399997,0.206142,5.33348,12.2348,2.7595
111,-0.443621,2.13409,0.000656923,-13.2071,1.86193,13.6366
112,0.269269,1.00146,-0.566747,-18.6248,-29.4533,-4.43835
113,-11.1661,12.3202,13.387,-2.94598,3.58938,3.87416
114,-24.1425,-25.6963,-23.1688,-17.4909,-19.4499,-19.4634
115,0.0622308,0.0851032,-0.195109,30.9282,-0.662852,-25.6728
116,-0.00171129,-0.0997562,0.308134,22.4097,-80.8781,54.1761
117,-25.8448,-24.1533,24.9129,-20.962,-19.9588,21.2036
118,0.00934508,0.186864,0.0799707,57.5798,-44.5201,21.4611
119,-0.260585,-0.130173,0.342836,53.232,44.4034,-41.6097
120,-0.210705,0.0876693,0.10639,-2.59964,2.36795,-12.1297
121,0.29193,-0.365378,-0.180368,-80.7814,43.6616,0.370646
122,0.088168,0.0541919,0.122828,7.72566,34.2406,-27.9293
123,0.0434892,-0.216854,-0.128724,-20.9054,-2.06498,-14.1305
124,-0.0367529,0.0199333,-0.0212246,10.0924,10.821,-7.75749
125,-20.4409,22.733,-19.3823,-16.6739,18.6188,-14.7883
126,-0.13637,0.464082,0.140846,-49.1057,52.561,32.1702
127,0.121587,-0.0759212,-0.264593,33.9574,-92.6324,-80.5664
128,-0.0602311,0.046661,0.0952578,-39.0063,74.9235,-23.5934
129,-20.5467,22.9984,-19.5188,-14.6018,14.7677,-16.9204
130,-1.17049,-1.21483,0.717772,17.9526,17.9411,-3.68148
131,1.95781,-0.789806,-1.07406,22.9023,-14.3434,-25.5449
132,0.0926241,-0.0163625,-0.0279821,-13.0894,10.16,1.7225
133,1.52689,6.93652,2.11425,-4.65348,-5.41336,-5.15385
134,-0.157336,0.0548278,-0.18609,-45.9102,77.5169,29.3233
135,0.0447243,-0.291226,-0.0823302,-8.50046,49.4234,-5.96876
136,0.0111583,-0.108027,0.0396078,-9.74636,-55.2319,-13.8868
137,0.32061,0.360302,0.0342186,39.6951,80.4704,-11.6609
138,0.0258543,-0.146118,0.0843,-3.91922,-16.2595,5.90257
139,0.108598,-0.250059,0.17467,16.5431,22.8903,-13.598
140,-0.00817972,0.0171282,0.115385,15.4235,-3.61951,3.45279
141,0.395591,-0.340656,0.162282,-5.64909,41.2253,4.39274
142,0.104551,0.00220919,-0.00293387,-11.2211,29.1229,-2.08213
143,0.0486147,-0.00236182,0.0414436,0.90635,-1.09277,2.04548
144,-0.506891,0.561923,0.0702933,-16.4721,38.3398,-17.2049
145,-0.0574583,0.582458,-0.214411,-1.69552,23.5556,-42.1325
146,0.0625142,-0.128568,-0.0863124,0.795071,70.3245,-42.1255
147,0.9855,-1.69397,0.236823,10.481,24.3738,0.521149
148,0.0625518,0.00424063,0.208657,51.1026,116.152,22.4001
149,-0.150274,0.418046,0.488111,-7.26806,43.5871,25.8491
150,0.170088,-0.123489,0.0651358,20.6301,17.2213,-7.12623
151,0.431062,0.00377298,-0.298489,26.0734,3.13559,-24.6063
152,1.10229,3.49121,1.31848,-24.4449,-36.5021,-26.0269
153,-0.232857,0.303868,-0.00103316,-73.9485,76.205,14.2263
154,0.040571,-0.299431,0.0248539,-20.7593,56.2736,4.12817
155,-0.0372054,-0.0349751,-0.095949,-12.0252,21.4059,-21.3237
156,20.7701,22.2885,-21.7459,16.0727,15.3204,-18.1034
157,0.151509,-0.326023,0.191131,5.64038,-22.6059,37.3946
158,-0.1336,0.420831,0.0437003,27.8965,21.2099,15.7654
159,-0.217363,0.254617,0.0769576,-16.8313,64.7099,4.17893
160,-0.0844775,1.06941,-0.266278,-25.0218,67.564,-9.95713
161,-0.0160573,-0.286152,-0.0479034,-21.0443,50.5561,-4.78775
162,0.206418,0.164482,-0.0992282,-33.299,-5.1964,46.9135
163,-1.84482,0.413006,0.730432,54.7814,-6.63751,-21.2964
164,0.205819,1.19583,-0.0486911,-1.30281,28.5254,-20.9207
165,0.0181256,0.212902,0.105682,-2.44655,-32.3404,-16.5626
166,-0.0609021,-0.351214,0.0378767,9.9288,20.734,8.20106
167,0.222314,-0.602322,-0.309719,-15.3978,-42.2741,8.10673
168,-0.103469,-0.0678018,0.0811131,-17.6073,-10.6639,-15.5543
169,0.412086,0.199439,-0.209237,-25.7704,24.362,22.7557
170,-23.249,-24.4478,-23.4584,-11.3401,-23.2752,-17.6288
171,-1.98331,0.420687,-2.10975,-29.0221,12.2652,-42.1992
172,-0.332597,-0.00557768,0.213303,26.6233,-4.34561,-25.4129
173,0.678117,1.02715,-0.440424,10.7371,41.9258,-27.0252
174,0.0714653,0.0512,0.0275587,-28.3858,11.8784,35.9866
175,-0.19494,-0.229679,-0.0496768,-5.10525,-69.4579,-35.7181
176,0.905388,-0.629401,-0.130276,53.3458,-63.0371,-12.3581
177,-0.108707,0.13552,0.0588911,-24.1291,1.85878,-4.15859
178,-0.759404,-0.407603,0.179403,-8.42997,-2.68572,3.78851
179,0.0818389,0.0353871,-0.0459433,-41.7874,-18.3897,22.0466
180,-0.125269,0.150926,0.0126536,6.1373,2.3586,22.7007
181,-0.261924,0.424541,0.129675,47.3461,-52.4448,-15.7521
182,-1.56708,3.56439,-0.185565,-8.47529,-3.85951,3.37086
183,0.0654652,0.0928694,0.186588,1.83887,-53.6938,-37.4502
184,0.01668,0.201907,-0.00964939,2.74374,0.669,-6.74279
185,1.8082,3.94173,-2.23116,-4.98475,-18.8337,7.59845
186,0.452689,0.455385,0.0560416,9.78213,14.9125,5.43438
187,0.243563,0.36399,0.00892293,30.1954,-69.8654,-10.944
188,0.100631,-0.115579,0.0594093,-3.89894,-1.4357,6.52243
189,-0.0356649,0.0204399,0.0381615,3.23529,6.77366,6.41309
190,0.30845,0.74163,-0.162557,29.8358,66.5957,12.9975
191,-0.0618172,0.794168,0.23794,-5.55793,23.0572,3.36524
192,0.108433,-0.126435,0.0707735,23.5115,-26.8301,29.3492
193,-0.0231605,-0.41774,0.454,22.5959,-54.4113,41.1899
194,-0.498222,0.700666,0.0723914,19.8136,21.9048,4.3314
195,22.2514,-23.4406,22.2702,14.3012,-18.268,15.7979
196,1.65575,-2.22963,-0.0932157,0.323296,3.79854,-13.1148
197,0.0249137,0.832313,-0.0839479,-21.3496,2.78092,17.8685
198,0.0727316,0.304051,0.130909,-3.23592,-10.8012,-5.67668
199,-0.470865,-0.55283,0.398228,2.35678,49.4803,-0.921463
200,0.297085,0.804911,-0.364122,-3.17164,-14.0336,33.6383
201,0.0752832,0.00118666,0.0489287,-7.30989,1.13327,6.56026
202,0.136574,-0.0241432,0.0909147,5.59212,11.3758,2.72141
203,-0.156006,-0.708747,-0.0316215,9.00081,-78.2449,11.1873
204,0.326812,-0.913487,0.604704,6.38625,26.1628,-10.6752
205,0.137038,0.296916,0.028508,35.0332,81.4916,3.99868
206,-0.273133,1.62284,-0.264282,-16.8188,-1.91862,11.5502
207,0.00518132,0.0166218,0.0417006,-10.9657,32.7593,25.8337
208,0.0845405,-0.105322,0.0950458,12.5387,13.142,9.10691
209,-0.0393842,0.0321244,-0.0456259,11.2793,4.12688,17.7604
210,0.085978,-0.120439,0.173197,19.2031,-21.37,34.7209
211,-0.0322318,0.128919,0.0152568,-20.0065,-63.6605,-37.199
212,0.0325925,0.213167,-0.0893884,-11.3082,49.6129,17.2699
213,0.022347,0.00201264,0.00286507,-25.942,9.09687,13.2689
214,-13.9031,-5.00567,13.4487,-2.2686,-2.44925,2.12023
215,-0.110028,-0.307219,0.0993816,-34.1505,5.52326,27.7311
216,0.105132,-0.0453893,-0.0174466,-5.60551,-4.90757,33.5436
217,-0.115554,-0.340534,0.263857,26.566,-74.2277,30.8217
218,-2.61295,0.601989,0.341078,-31.5644,12.2317,2.0044
219,-0.665766,1.95463,-0.0589545,-3.48916,21.4834,21.8825
220,0.0900711,-0.0991693,0.0612147,19.969,-121.246,-12.343
221,1.22771,-0.872876,0.155363,48.4011,-32.1237,-9.91002
222,-0.0387426,-0.092427,-0.0277144,-36.0681,40.2675,14.3804
223,-0.250067,0.140872,0.266999,2.82481,53.5015,-2.35115
224,0.0489214,-0.098283,0.0194637,14.9041,2.01757,-8.37771
225,-0.366785,-0.594035,0.202309,-20.8451,-32.7581,26.5268
226,0.465265,0.691814,-0.442763,0.265811,-39.5865,4.96797
227,-0.0554342,-0.21084,0.0886153,-17.7446,26.0642,0.777012
228,0.852336,-0.568762,-0.38837,-23.8318,52.5304,17.02
229,-0.00248629,-0.146317,0.135871,-31.5142,52.0526,49.8198
230,-0.00752445,-0.0299402,0.178552,13.3985,-17.4373,-21.935
231,-0.14388,-0.0700437,-0.0359117,-56.6387,64.6952,-40.9681
232,0.0479981,0.0549544,0.133571,-12.8657,6.85052,24.6065
233,0.0899747,-0.0204527,0.116563,11.6552,1.16064,-21.9339
234,-25.4116,-24.17,24.9577,-19.9345,-19.6383,26.357
235,0.201541,0.707066,-0.383997,15.9868,18.3719,-12.1438
236,0.103386,-0.0166375,0.0357084,17.5608,-1.8168,-5.69965
237,-0.109235,0.0928116,0.32567,-2.42319,-4.38547,10.6645
238,-0.0127933,-0.0307455,0.0777286,-8.69709,17.1448,-3.21318
239,0.13287,0.203543,0.143322,23.334,46.2966,41.1214
240,0.00374751,-0.0136991,-0.0199472,-4.40948,-14.3909,3.1976
241,0.0996763,1.74507e-05,0.210881,-7.42705,80.7183,-57.5216
242,0.165149,-0.441329,0.22967,27.3477,78.275,-17.7801
243,-2.40867,1.29506,0.100658,-14.5281,8.85407,7.50136
244,-0.417667,-0.120762,0.239464,4.32051,-4.68191,-30.3472
245,0.838947,1.3217,0.525556,-0.829107,6.79711,-2.34331
246,0.0460144,-0.0433848,0.0850957,5.33839,9.92965,6.04491
247,-0.0126911,-0.04738,-0.0742488,-64.2688,-84.2722,91.2224
248,-0.378803,0.39227,0.328643,-36.6376,49.8326,19.5086
249,-6.73869,-5.89061,5.21143,12.8216,11.5963,-5.67063
250,1.56192,-2.25329,0.65708,-17.4396,-1.52407,-3.45047
251,0.019529,-0.37206,-0.0293804,-4.23692,-20.3724,-37.1099
252,-0.0839652,-0.184621,0.0993266,-25.7924,-48.2325,-19.5975
253,5.24761,5.54465,5.0477,-11.679,-12.4722,-13.3126
254,0.0585145,-0.150585,0.0523597,4.83332,29.2544,-3.9992
255,0.0325334,-0.0748991,0.114688,-12.5659,-20.9676,-20.4308
256,-0.0541889,0.418857,0.0749632,4.12213,19.9375,-0.502364
257,-0.0891562,-0.0497709,0.0629218,-24.6367,14.7526,-14.719
258,-20.8572,22.23,21.7625,-18.8068,23.078,22.4442
259,-0.062038,0.0612398,0.125648,10.5764,10.8759,-1.23506
260,0.121591,-0.199579,-0.0207092,30.4293,-74.2494,-15.3773
261,-0.161388,-0.290439,0.179221,16.8338,3.93025,2.45082
262,0.134338,0.187692,-0.078426,28.1534,-59.6027,-14.2178
263,26.5122,-18.4798,-27.4148,21.064,-16.8237,-21.774
264,-0.00177904,0.149118,0.0264734,-27.9574,19.7926,18.5338
265,-0.0611624,0.116741,-0.0402347,-2.08883,-35.4519,10.6888
266,-0.00599898,0.0282021,0.0397189,-17.5238,33.6478,-6.39655
267,21.9078,23.6013,22.4738,19.7496,12.8547,17.9101
268,-0.067191,0.0952942,0.0144607,11.0659,0.784488,7.38793
269,0.119101,0.103826,-0.00174821,-57.5759,44.5904,40.8164
270,-19.9909,22.6483,-18.9779,-18.7716,17.5625,-16.9217
271,0.0463107,0.0453847,0.00688195,-21.7978,13.2208,12.9962
272,-0.0690803,0.0204194,0.0769992,-10.9794,1.85232,2.36413
273,0.292456,-0.0970819,0.134683,30.2415,-36.9101,-7.82212
274,-0.179816,0.0948944,0.0568548,38.0637,-45.6838,-44.3534
275,-9.01937,10.023,10.7326,1.00907,-0.548072,-1.16761
276,-0.269848,0.406151,0.0335134,2.76586,71.1148,41.9824
277,-0.108206,-0.120265,0.191462,-43.8171,46.2628,28.264
278,7.11538,8.1126,-9.73003,-5.94553,-5.2483,1.42899
279,0.324582,0.123679,-0.190395,6.77737,-69.8836,-0.989431
280,-0.206012,0.341076,0.144505,-5.9685,51.8007,3.72542
281,0.204209,-0.237901,-0.0342417,-1.68972,-55.2532,7.34575
282,-23.255,-24.5509,-23.4917,-19.926,-19.0706,-17.2264
283,20.7461,-19.6582,-22.0589,16.1921,-15.1457,-11.927
284,0.0329647,0.307905,-0.149071,-14.0554,-59.9717,6.85723
285,0.34848,-0.778043,0.287912,-16.7961,51.5017,-16.7203
286,-0.599395,-5.66255,1.48472,-3.94285,3.90675,4.23668
287,0.00758344,-0.0647775,0.0283031,-31.6143,7.54922,-12.4721
288,0.0575229,0.219497,0.102006,1.34472,16.052,-12.9767
289,0.0541198,-0.0290429,0.114648,8.26631,-2.91684,-3.77343
290,-0.0226891,0.645439,-0.0523605,23.2971,59.1011,-38.936
291,0.01027,0.261364,0.218138,35.6266,-82.3935,-14.4814
292,-0.00956559,0.00471365,-0.00336406,-21.4298,-3.44788,-4.67717
293,-0.0795874,-0.230589,-0.0617002,-18.1674,-36.0894,26.5398
294,0.083832,0.027005,0.0354366,3.05372,0.139825,6.76292
295,-0.140804,0.243693,0.0118931,-24.2284,63.9734,-28.0769
296,0.108954,-0.774595,-0.260942,-14.0348,42.7692,-13.4284
297,-0.0838353,0.764579,0.622525,11.6548,6.48814,1.31839
298,0.746696,1.71108,0.803007,9.24177,60.4771,9.93954
299,-0.163145,0.234981,0.177662,-69.8108,87.7221,34.1845
300,-0.140816,0.756401,0.163631,24.0169,-21.1065,-12.5172
301,-1.20173,-4.99873,-2.98431,-0.878054,5.2312,-0.499553
302,1.10947,1.16669,0.00440013,-14.2663,-8.91944,16.8204
303,0.0361769,0.570138,0.294923,1.79909,28.6405,27.7957
304,-25.2206,-24.1255,24.6087,-14.9274,-18.7009,18.2817
305,-0.0248165,0.0369447,0.0743533,-19.0531,-23.3158,1.09554
306,0.0526821,-0.0334246,0.07486,14.9048,14.7591,11.3175
307,0.105281,0.0512197,-0.177878,-6.80443,53.3503,-23.1932
308,0.262246,0.155177,-0.223839,-4.50651,13.6112,3.99438
309,0.0756021,0.0338381,0.0423257,-13.6826,-8.29003,-5.38769
310,0.0242016,-1.01567,0.171127,-6.66242,28.2469,-6.65282
311,22.3944,-23.4011,22.6329,15.9575,-17.4646,16.2074
312,0.04737,-0.0828053,-0.163128,16.7137,-54.4047,-115.015
313,0.0542578,-0.267287,-0.068675,-23.5027,53.9091,-8.5424
314,0.0716198,-0.481486,0.123527,0.135848,-54.6282,-14.6455
315,0.107612,-0.0806195,0.00686336,38.5672,23.1835,-0.681247
316,-0.60326,0.948505,2.28905,2.33836,1.30933,0.117369
317,-0.196642,1.45118,0.987168,-0.064524,-59.5128,-28.594
318,-2.97567,-11.1699,0.686179,0.934135,-4.59725,-2.03852
319,0.0187018,-0.256534,0.185858,-57.9499,36.3449,8.16706
320,0.0792656,-0.371154,-0.101934,59.7471,-90.9504,-5.63069
321,-0.364619,0.985193,0.325772,0.488492,44.2538,22.1358
322,0.178962,-0.0976133,0.0517003,23.2606,15.5259,-5.6594
323,0.894083,-2.09542,-0.523734,11.9837,8.07089,-13.1103
324,0.242441,0.36272,-0.189915,22.7582,-39.9048,-2.85326
325,-0.0458887,0.0397758,0.180419,13.4583,18.0506,-6.92753
326,1.77615,1.36204,0.835499,-13.2364,-16.3881,-20.1895
327,0.160028,-0.264254,0.210832,-21.7921,27.8151,-11.7185
328,0.348297,-0.658354,-0.235969,30.217,8.10766,-39.2047
329,-0.01949,0.0791906,0.0257935,7.21709,30.6426,-4.65878
330,-0.326998,-0.837081,0.535948,-31.692,-34.8989,35.7795
331,0.237112,0.0239568,0.0804371,-30.1901,-7.08256,-18.153
332,21.9059,-20.7959,-22.407,18.6428,-17.6685,-21.1355
333,0.0230619,0.0250556,0.100689,10.8431,38.8353,9.07652
334,-0.0714221,0.122159,-0.053842,-34.8652,-126.217,-51.3841
335,0.0987403,-0.691986,0.175979,17.839,46.8577,-17.8506
336,0.161468,-0.136661,0.0953494,28.0267,-78.7779,-28.4371
337,0.0423782,-1.31824,-0.555985,2.59273,-19.6895,9.99068
338,-0.135665,0.0869743,0.0575738,-29.6779,-24.2391,13.7262
339,0.000691971,0.032339,-0.0593808,-37.2965,-69.9656,59.3809
340,-0.0874671,-0.20468,0.17356,-27.5518,-33.3132,63.5603
341,0.0320203,0.227075,0.138423,7.69734,-10.7782,-7.54258
342,2.89456,-1.12162,-1.04329,-26.6326,5.94589,10.5379
343,0.0479188,0.13733,0.0418555,15.0445,-2.94829,-3.75523
344,-0.00749885,0.116206,0.0931251,-18.0361,15.5916,14.026
345,0.036978,0.0948878,0.0551526,-4.42519,-25.2863,7.56456
346,-0.00462459,0.0844192,-0.111643,6.24424,-68.385,28.0294
347,0.215903,-0.592207,-0.331263,22.9247,10.8516,2.08524
348,0.00350905,0.0637083,0.0938746,0.373148,22.4971,6.55477
349,0.228179,-0.072719,-0.058222,-15.597,-42.4614,43.0737
350,-0.990507,-0.591055,-2.64312,11.0573,10.5449,28.2875
351,-0.151557,-0.219628,0.336898,-34.1444,-43.4422,55.3804
352,0.127162,-0.143527,0.0952391,8.01112,18.4327,-3.89412
353,0.0382724,0.0795104,0.0754955,4.8407,-27.2506,4.74094
354,-0.277068,0.295233,0.250134,11.7314,28.9467,24.7846
355,0.359094,0.678612,0.0707196,26.5185,54.6469,-29.6022
356,-0.0544754,0.0591066,0.0056358,20.8112,42.5061,67.0133
357,0.0699524,-0.0564228,0.0163259,9.43355,-18.0466,3.10879
358,0.132168,-0.0583795,0.104058,-62.0123,89.9673,-0.200273
359,0.0895966,-0.0207722,-0.126928,-21.6789,15.0893,-2.72512
360,0.00334618,0.00832442,-0.0784073,16.8418,-87.5213,-9.61349
361,23.0364,-22.8649,21.8274,21.8874,-21.4571,20.6126
362,0.0573577,-0.0688798,0.0832755,30.4196,8.17752,-10.5282
363,0.46514,0.427158,0.26842,20.4114,-37.5375,7.53938
364,-0.000412046,0.196514,0.153378,16.3204,18.8778,-1.24579
365,0.131271,-0.289763,0.0304522,12.341,-39.3707,-13.2618
366,0.234608,-0.500977,0.0848151,68.5098,-52.8666,-6.68399
367,-0.129243,-0.0610208,0.0593984,-38.5088,-126.026,20.8514
368,-0.117546,0.131863,0.172135,17.1156,54.8281,-3.35579
369,-0.0854093,0.279009,0.00458204,-62.5206,-49.0667,12.1293
370,0.0526033,-0.0589217,0.239459,-48.429,39.6488,-54.5257
371,0.114422,-0.176485,0.061306,-5.73066,85.5831,94.2332
372,0.0614453,0.253828,-0.028096,20.7657,-9.9577,-13.2785
373,-0.0406737,-0.379172,0.161739,-15.6965,92.5438,-2.74967
374,-0.0485898,-0.0850442,0.0118784,13.952,45.0098,-46.8024
375,0.0223383,0.674562,-0.427958,21.1689,33.6653,-2.91247
376,0.111033,-0.099281,0.322047,-15.6448,36.2474,-8.68279
377,0.168014,-0.657866,0.360796,6.34581,-20.5006,25.8426
378,1.00315,-1.0368,-0.218447,8.78374,-27.6992,6.94444
379,-0.609368,0.263283,-0.0289956,-90.2442,50.3303,-56.2743
380,-1.11505,1.46592,-0.643969,-17.6369,-0.12112,-1.22695
381,-0.0624233,0.445506,0.0762693,-9.72556,-116.237,54.6029
382,-0.0217025,0.298659,0.0290626,14.3628,-52.1971,-15.494
383,0.418242,0.282772,-0.378125,25.0493,10.8265,-35.5831
384,0.0539759,-0.301109,-0.0480431,-11.3834,30.731,-4.17886
385,0.0132799,-0.060566,-0.0488313,1.11716,-3.65665,1.86324
386,0.181398,-1.52193,1.10319,9.63684,-30.2254,-0.270912
387,0.0870256,-0.500943,0.0783592,-25.2142,9.81417,-12.155
388,0.121098,0.19816,-0.0562105,28.5257,-58.41,-29.4207
389,0.477087,-0.344135,0.183169,-7.48029,20.2752,3.41298
390,8.56367,9.59249,9.27598,-2.21416,-2.51766,-1.18984
