BodyID,X,Y,Z,VX,VY,VZ
0,0.236899,0.0424612,0.223802,-2.28672,-11.7112,0.0296769
1,5.30138,-5.37212,-5.51387,2.87827,-2.0865,-4.80049
2,-0.0882257,-0.775284,0.11716,6.67232,2.51052,-0.568608
3,0.174283,-0.0229471,0.0872305,14.452,-21.1454,-3.9822
4,0.529568,1.14871,1.35514,1.58103,-2.22833,-1.46167
5,5.26454,-5.68799,-5.3167,3.24629,-4.40245,-1.85109
6,-5.94334,7.63117,-3.89622,-4.20024,5.68259,-4.42184
7,5.05404,-5.238,-5.24486,5.66659,-4.23365,-2.59272
8,0.439935,0.524781,0.825988,0.317094,1.91104,-4.99497
9,0.0357824,-0.0794426,0.106044,7.18677,3.89214,-2.14222
10,-0.689301,-0.597921,-0.428273,-2.02912,1.27595,2.18663
11,0.140256,0.472565,0.200745,-3.34994,-15.2781,6.27672
12,0.0333918,0.246695,0.0828329,-1.97781,-3.07793,1.76884
13,-0.190829,0.148368,0.287464,5.49151,-1.76634,-6.62287
14,-0.0476401,-0.46451,0.39902,-1.46438,-7.3703,-0.200963
15,0.23392,0.108581,0.379169,4.56515,-4.51208,-2.18066
16,0.171683,-0.349402,0.0211237,6.22035,0.279975,2.182
17,-0.180198,-0.190751,-0.136515,5.58251,-0.816269,6.52525
18,0.167363,0.499653,0.213559,7.20949,6.37826,-7.55551
19,0.188129,-0.0645695,0.0422308,1.04028,-6.62545,-2.00066
20,0.167925,0.198015,0.145719,3.54975,0.965164,-0.88108
21,0.00993712,-0.0279601,0.226134,9.7674,14.4361,-2.22903
22,0.807195,-0.891201,0.688957,-6.36022,6.53444,1.74255
23,0.278339,-0.0500093,-0.0623164,1.18121,2.71643,2.27869
24,-0.0205825,0.466716,0.213613,0.114747,0.455555,2.52267
25,0.224453,-0.236683,-0.0333499,1.77046,-1.83595,-4.23291
26,0.0663472,0.59558,0.277807,0.837135,-11.6559,0.849468
27,0.0248933,0.579447,0.192231,-4.46351,6.56748,1.36943
28,-0.0214124,0.185388,0.279925,-3.10039,-10.1963,-0.730208
29,-0.0280837,0.22722,0.262676,-4.76488,4.2896,7.68264
30,0.209657,0.0985612,0.229515,-7.18089,-3.07326,3.28137
31,0.0912903,0.110913,0.153027,-0.657401,8.68998,1.65338
32,2.07541,2.92646,2.04187,-2.29083,-1.48215,-2.91655
33,0.240453,0.671192,0.232843,7.55873,3.4111,-1.5238
34,-2.46548,-3.57359,-3.64731,-0.707681,-1.30376,-0.692977
35,0.159561,-0.0580378,-0.00170575,8.21085,-1.30626,5.63844
36,0.34503,-0.528433,-0.134179,-1.09306,-1.94956,3.86602
37,0.0813425,0.16835,0.0944989,-3.24151,-18.1225,-13.6044
38,-0.194282,-0.0553359,0.274223,0.376162,-10.745,4.83284
39,0.0541459,0.0922071,0.0945843,-0.454954,0.260119,-5.35283
40,-0.389497,1.5466,0.910745,0.044654,2.96342,6.92508
41,0.0169037,0.0809748,0.114692,1.22321,-0.134654,-0.548855
42,-0.0359586,0.102498,0.339185,-0.313765,-16.1947,-2.22886
43,-0.0655679,0.38461,0.455265,-5.81036,2.79761,0.680794
44,-0.173213,1.14527,0.176208,-3.80092,0.545197,0.0162107
45,-0.0309998,0.536506,0.418782,-1.07216,11.5922,2.94012
46,0.0623392,0.0078049,0.215727,1.19761,-1.26467,-3.01959
47,-0.130993,0.300351,0.289826,0.730586,-4.03354,1.67521
