BodyID,X,Y,Z,VX,VY,VZ
0,-0.0818521,0.0866254,0.131268,20.3639,7.62686,0.533347
1,15.4885,-15.6362,-16.3815,14.5187,-14.4138,-14.5898
2,0.578598,-0.291076,-0.197532,8.69611,-6.50888,-4.70432
3,0.247925,-0.577946,-0.300819,-2.35856,-19.849,-1.80792
4,0.131285,0.104601,-0.00702229,-18.1538,28.5207,44.2053
5,15.3879,-15.4093,-16.4223,10.4412,-17.3142,-8.39137
6,-2.41437,3.45355,1.4322,4.30877,-7.67994,2.15039
7,13.9458,-13.2587,-14.0145,10.3866,-10.4012,-11.4969
8,-0.223067,0.672195,-0.370623,-37.4928,63.0435,-6.28038
9,-0.11705,0.288993,0.0406799,-23.9735,-1.94128,-11.9257
10,0.120553,0.0727635,-0.00345722,-5.18598,34.6108,27.9279
11,-0.106795,0.412644,0.07756,-41.581,33.8233,-3.60461
12,-0.0219914,0.148817,-0.0266359,0.346428,-3.76861,2.97388
13,0.184762,0.147866,-0.13167,-7.42141,-17.1993,8.58987
14,-0.179982,0.308705,0.0726335,24.8036,-0.0304308,-7.66488
15,-0.170047,0.315172,0.214446,9.93379,-13.9688,-47.2535
16,-0.305539,0.742807,0.400142,-0.754272,23.5592,8.92087
17,0.271118,-0.299367,-0.352189,-29.9931,34.4193,-16.1542
18,0.216484,0.300683,0.0246579,17.9376,0.815221,15.8169
19,-0.104659,0.366416,0.140707,16.2846,-10.8548,-17.072
20,-0.175881,0.196025,0.0709352,-7.75699,-18.1099,-18.8032
21,-0.00911386,0.158791,0.157035,2.51225,39.7969,2.14564
22,-0.843822,0.371087,0.912257,21.9556,11.5468,-21.7742
23,0.0877882,0.0544964,-0.135668,-12.1219,2.48658,-24.2635
24,-0.20052,0.358941,0.116799,14.0927,-14.5311,-9.91345
25,-0.119934,0.470223,0.186626,-19.2801,25.5158,29.835
26,-0.246102,-0.014082,-0.447112,-21.473,-6.39469,-31.7303
27,-0.315595,0.296306,0.166376,41.9209,-17.1703,12.9475
28,-0.0314334,0.079211,-0.0397531,12.5742,-21.7244,-23.6761
29,0.170861,0.136038,-0.0486337,-4.03345,9.03158,22.0033
30,-0.116738,0.273431,-0.207429,19.2201,-16.5649,-6.17523
31,0.0589848,0.0469254,-0.119805,2.17388,-3.27861,-5.13446
32,14.7534,14.3561,16.64,10.0418,9.81905,10.5602
33,0.100887,0.316712,-0.121296,-28.4367,-32.3099,4.36575
34,3.83409,-0.521982,1.16929,-10.1253,0.0627531,3.06741
35,-0.12204,0.0555874,0.0602003,4.48254,-5.03873,-18.255
36,-0.228461,0.219752,0.509706,-17.3215,5.8126,35.8816
37,-0.121691,0.244725,-0.0261138,49.5289,-22.2728,6.44108
38,-0.240892,0.293418,0.399264,31.7761,-24.8322,-47.9202
39,0.0609737,0.108511,-0.0974133,8.37737,-1.27335,6.11904
40,0.398459,-0.286537,-0.0492011,7.93672,-9.51009,-24.9791
41,-0.057616,0.139133,-0.0839819,2.80025,6.2414,3.01557
42,0.0126194,-0.0295332,0.0257253,-33.9817,34.045,43.1843
43,-0.105856,0.0234792,0.0647916,-4.59102,-28.2362,-1.86036
44,-0.64474,0.864282,0.793806,1.16701,-3.84222,-13.4547
45,-0.496882,0.532688,0.266831,14.1116,-20.3938,-8.67485
46,-0.0751241,0.173942,0.0102345,-1.82003,-0.422655,-1.30218
47,-0.219673,0.334574,0.156724,-19.2666,4.17826,37.3589
48,-0.0979965,0.756529,0.18204,6.87493,8.89611,-4.26308
49,-0.140787,0.22799,0.0806204,17.8712,-27.0438,-56.2298
50,-3.74477,1.75041,1.15733,6.6799,3.65998,2.60932
51,-0.0336343,0.129641,0.0889093,-1.37759,15.4058,-1.54958
52,0.272849,0.0888132,0.197386,-8.08166,28.5915,-2.62104
